ROSTER_PATTERN_ID,DAY_INDEX,START_TIME,END_TIME,LUNCH_DURATION
13,4,800,1610,40.0
13,5,0,0,40.0
13,6,0,0,40.0
13,7,800,1610,40.0
13,8,800,1610,40.0
13,9,800,1610,40.0
13,10,800,1610,40.0
13,11,0,0,40.0
13,12,0,0,40.0
13,13,800,1610,40.0
13,14,0,0,40.0
13,15,800,1610,40.0
13,16,800,1610,40.0
13,17,800,1610,40.0
13,18,800,1610,40.0
13,19,800,1610,40.0
13,20,0,0,40.0
13,21,800,1610,40.0
13,22,800,1610,40.0
13,23,800,1610,40.0
13,24,800,1610,40.0
13,25,800,1610,40.0
13,26,0,0,40.0
13,27,0,0,40.0
13,28,800,1610,40.0
13,29,800,1610,40.0
13,30,800,1610,40.0
13,31,800,1610,40.0
13,32,0,0,40.0
13,33,0,0,40.0
13,34,800,1610,40.0
13,35,800,1610,40.0
13,36,800,1610,40.0
13,37,800,1610,40.0
13,38,800,1610,40.0
13,39,800,1610,40.0
13,40,800,1610,40.0
13,41,0,0,40.0
13,42,0,0,40.0
13,43,800,1610,40.0
13,44,800,1610,40.0
13,45,800,1610,40.0
13,46,800,1610,40.0
13,47,800,1610,40.0
13,48,0,0,40.0
13,49,800,1610,40.0
13,50,800,1610,40.0
13,51,800,1610,40.0
13,52,800,1610,40.0
13,53,800,1610,40.0
13,54,0,0,40.0
13,55,0,0,40.0
13,56,800,1610,40.0
13,57,800,1610,40.0
13,58,800,1610,40.0
13,59,800,1610,40.0
13,60,800,1610,40.0
13,61,0,0,40.0
13,62,0,0,40.0
13,63,800,1610,40.0
13,64,800,1610,40.0
13,65,800,1610,40.0
13,66,800,1610,40.0
13,67,800,1610,40.0
13,68,0,0,40.0
13,69,0,0,40.0
13,70,0,0,40.0
13,71,800,1610,40.0
13,72,800,1610,40.0
13,73,800,1610,40.0
13,74,800,1610,40.0
13,75,800,1610,40.0
13,76,0,0,40.0
13,77,800,1610,40.0
13,78,800,1610,40.0
13,79,800,1610,40.0
13,80,800,1610,40.0
13,81,800,1610,40.0
13,82,0,0,40.0
13,83,0,0,40.0
13,84,800,1610,40.0
13,85,800,1610,40.0
13,86,800,1610,40.0
13,87,800,1610,40.0
13,88,800,1610,40.0
13,89,0,0,40.0
13,90,0,0,40.0
14,0,800,1610,40.0
14,1,800,1610,40.0
14,2,800,1610,40.0
14,3,800,1610,40.0
14,4,800,1610,40.0
14,5,0,0,40.0
14,6,0,0,40.0
14,7,800,1610,40.0
14,8,800,1610,40.0
14,9,800,1610,40.0
14,10,800,1610,40.0
14,11,800,1610,40.0
14,12,0,0,40.0
14,13,0,0,40.0
14,14,0,0,40.0
14,15,800,1610,40.0
14,16,800,1610,40.0
14,17,800,1610,40.0
14,18,800,1610,40.0
14,19,800,1610,40.0
14,20,0,0,40.0
14,21,0,0,40.0
14,22,800,1610,40.0
14,23,800,1610,40.0
14,24,800,1610,40.0
14,25,800,1610,40.0
14,26,0,0,40.0
14,27,0,0,40.0
14,28,800,1610,40.0
14,29,800,1610,40.0
14,30,800,1610,40.0
14,31,800,1610,40.0
14,32,800,1610,40.0
14,33,0,0,40.0
14,34,0,0,40.0
14,35,800,1610,40.0
14,36,800,1610,40.0
14,37,800,1610,40.0
14,38,800,1610,40.0
14,39,800,1610,40.0
14,40,0,0,40.0
14,41,0,0,40.0
14,42,0,0,40.0
14,43,800,1610,40.0
14,44,800,1610,40.0
14,45,800,1610,40.0
14,46,800,1610,40.0
14,47,800,1610,40.0
14,48,0,0,40.0
14,49,800,1610,40.0
14,50,800,1610,40.0
14,51,800,1610,40.0
14,52,800,1610,40.0
14,53,0,0,40.0
14,54,0,0,40.0
14,55,800,1610,40.0
14,56,800,1610,40.0
14,57,800,1610,40.0
14,58,800,1610,40.0
14,59,800,1610,40.0
14,60,800,1610,40.0
14,61,0,0,40.0
14,62,0,0,40.0
14,63,800,1610,40.0
14,64,800,1610,40.0
14,65,800,1610,40.0
14,66,800,1610,40.0
14,67,800,1610,40.0
14,68,0,0,40.0
14,69,0,0,40.0
14,70,0,0,40.0
14,71,800,1610,40.0
14,72,800,1610,40.0
14,73,800,1610,40.0
14,74,800,1610,40.0
14,75,800,1610,40.0
14,76,0,0,40.0
14,77,800,1610,40.0
14,78,800,1610,40.0
14,79,800,1610,40.0
14,80,800,1610,40.0
14,81,800,1610,40.0
14,82,800,1610,40.0
14,83,0,0,40.0
14,84,0,0,40.0
14,85,800,1610,40.0
14,86,800,1610,40.0
14,87,800,1610,40.0
14,88,800,1610,40.0
14,89,0,0,40.0
14,90,0,0,40.0
15,0,800,1552,40.0
15,1,800,1552,40.0
15,2,800,1552,40.0
15,3,800,1552,40.0
15,4,0,0,40.0
15,5,0,0,40.0
15,6,800,1552,40.0
15,7,800,1552,40.0
15,8,800,1552,40.0
15,9,800,1552,40.0
15,10,800,1552,40.0
15,11,800,1552,40.0
15,12,0,0,40.0
15,13,0,0,40.0
15,14,800,1552,40.0
15,15,800,1552,40.0
15,16,800,1552,40.0
15,17,800,1552,40.0
15,18,0,0,40.0
15,19,800,1552,40.0
15,20,800,1552,40.0
15,21,800,1552,40.0
15,22,800,1552,40.0
15,23,800,1552,40.0
15,24,800,1552,40.0
15,25,800,1552,40.0
15,26,0,0,40.0
15,27,0,0,40.0
15,28,800,1552,40.0
15,29,800,1552,40.0
15,30,800,1552,40.0
15,31,800,1552,40.0
15,32,0,0,40.0
15,33,0,0,40.0
15,34,800,1552,40.0
15,35,800,1552,40.0
15,36,800,1552,40.0
15,37,800,1552,40.0
15,38,800,1552,40.0
15,39,800,1552,40.0
15,40,0,0,40.0
15,41,0,0,40.0
15,42,800,1552,40.0
15,43,800,1552,40.0
15,44,800,1552,40.0
15,45,800,1552,40.0
15,46,0,0,40.0
15,47,800,1552,40.0
15,48,0,0,40.0
15,49,800,1552,40.0
15,50,800,1552,40.0
15,51,800,1552,40.0
15,52,800,1552,40.0
15,53,800,1552,40.0
15,54,0,0,40.0
15,55,0,0,40.0
15,56,800,1552,40.0
15,57,800,1552,40.0
15,58,800,1552,40.0
15,59,800,1552,40.0
15,60,800,1552,40.0
15,61,0,0,40.0
15,62,0,0,40.0
15,63,800,1552,40.0
15,64,800,1552,40.0
15,65,800,1552,40.0
15,66,800,1552,40.0
15,67,800,1552,40.0
15,68,0,0,40.0
15,69,0,0,40.0
15,70,800,1552,40.0
15,71,800,1552,40.0
15,72,800,1552,40.0
15,73,800,1552,40.0
15,74,0,0,40.0
15,75,800,1552,40.0
15,76,0,0,40.0
15,77,800,1552,40.0
15,78,800,1552,40.0
15,79,800,1552,40.0
15,80,800,1552,40.0
15,81,800,1552,40.0
15,82,0,0,40.0
15,83,0,0,40.0
15,84,800,1552,40.0
15,85,800,1552,40.0
15,86,800,1552,40.0
15,87,800,1552,40.0
15,88,800,1552,40.0
15,89,0,0,40.0
15,90,0,0,40.0
16,0,800,1552,40.0
16,1,800,1552,40.0
16,2,800,1552,40.0
16,3,800,1552,40.0
16,4,800,1552,40.0
16,5,0,0,40.0
16,6,0,0,40.0
16,7,800,1552,40.0
16,8,800,1552,40.0
16,9,800,1552,40.0
16,10,800,1552,40.0
16,11,800,1552,40.0
16,12,0,0,40.0
16,13,0,0,40.0
16,14,0,0,40.0
16,15,800,1552,40.0
16,16,800,1552,40.0
16,17,800,1552,40.0
16,18,800,1552,40.0
16,19,800,1552,40.0
16,20,0,0,40.0
16,21,800,1552,40.0
16,22,800,1552,40.0
16,23,800,1552,40.0
16,24,800,1552,40.0
16,25,800,1552,40.0
16,26,0,0,40.0
16,27,0,0,40.0
16,28,800,1552,40.0
16,29,800,1552,40.0
16,30,800,1552,40.0
16,31,800,1552,40.0
16,32,800,1552,40.0
16,33,0,0,40.0
16,34,0,0,40.0
16,35,800,1552,40.0
16,36,800,1552,40.0
16,37,800,1552,40.0
16,38,800,1552,40.0
16,39,0,0,40.0
16,40,800,1552,40.0
16,41,800,1552,40.0
16,42,0,0,40.0
16,43,800,1552,40.0
16,44,800,1552,40.0
16,45,800,1552,40.0
16,46,800,1552,40.0
16,47,800,1552,40.0
16,48,0,0,40.0
16,49,800,1552,40.0
16,50,800,1552,40.0
16,51,800,1552,40.0
16,52,800,1552,40.0
16,53,800,1552,40.0
16,54,0,0,40.0
16,55,0,0,40.0
16,56,800,1552,40.0
16,57,800,1552,40.0
16,58,800,1552,40.0
16,59,800,1552,40.0
16,60,800,1552,40.0
16,61,0,0,40.0
16,62,0,0,40.0
16,63,800,1552,40.0
16,64,800,1552,40.0
16,65,800,1552,40.0
16,66,800,1552,40.0
16,67,800,1552,40.0
16,68,0,0,40.0
16,69,0,0,40.0
16,70,800,1552,40.0
16,71,800,1552,40.0
16,72,800,1552,40.0
16,73,0,0,40.0
16,74,800,1552,40.0
16,75,800,1552,40.0
16,76,0,0,40.0
16,77,800,1552,40.0
16,78,800,1552,40.0
16,79,800,1552,40.0
16,80,800,1552,40.0
16,81,800,1552,40.0
16,82,800,1552,40.0
16,83,0,0,40.0
16,84,0,0,40.0
16,85,800,1552,40.0
16,86,800,1552,40.0
16,87,800,1552,40.0
16,88,800,1552,40.0
16,89,0,0,40.0
16,90,0,0,40.0
17,0,800,1740,40.0
17,1,800,1740,40.0
17,2,800,1740,40.0
17,3,0,0,40.0
17,4,800,1740,40.0
17,5,800,1740,40.0
17,6,0,0,40.0
17,7,0,0,40.0
17,8,800,1740,40.0
17,9,800,1740,40.0
17,10,800,1740,40.0
17,11,0,0,40.0
17,12,0,0,40.0
17,13,0,0,40.0
17,14,0,0,40.0
17,15,0,0,40.0
17,16,800,1740,40.0
17,17,800,1740,40.0
17,18,800,1740,40.0
17,19,800,1740,40.0
17,20,0,0,40.0
17,21,800,1740,40.0
17,22,800,1740,40.0
17,23,800,1740,40.0
17,24,800,1740,40.0
17,25,0,0,40.0
17,26,0,0,40.0
17,27,0,0,40.0
17,28,0,0,40.0
17,29,800,1740,40.0
17,30,800,1740,40.0
17,31,800,1740,40.0
17,32,0,0,40.0
17,33,0,0,40.0
17,34,800,1740,40.0
17,35,800,1740,40.0
17,36,800,1740,40.0
17,37,800,1740,40.0
17,38,0,0,40.0
17,39,800,1740,40.0
17,40,0,0,40.0
17,41,0,0,40.0
17,42,0,0,40.0
17,43,0,0,40.0
17,44,800,1740,40.0
17,45,800,1740,40.0
17,46,800,1740,40.0
17,47,800,1740,40.0
17,48,0,0,40.0
17,49,800,1740,40.0
17,50,800,1740,40.0
17,51,800,1740,40.0
17,52,800,1740,40.0
17,53,0,0,40.0
17,54,0,0,40.0
17,55,0,0,40.0
17,56,0,0,40.0
17,57,800,1740,40.0
17,58,800,1740,40.0
17,59,800,1740,40.0
17,60,800,1740,40.0
17,61,0,0,40.0
17,62,0,0,40.0
17,63,800,1740,40.0
17,64,800,1740,40.0
17,65,800,1740,40.0
17,66,0,0,40.0
17,67,800,1740,40.0
17,68,0,0,40.0
17,69,0,0,40.0
17,70,0,0,40.0
17,71,0,0,40.0
17,72,800,1740,40.0
17,73,800,1740,40.0
17,74,0,0,40.0
17,75,800,1740,40.0
17,76,800,1740,40.0
17,77,800,1740,40.0
17,78,800,1740,40.0
17,79,800,1740,40.0
17,80,0,0,40.0
17,81,800,1740,40.0
17,82,0,0,40.0
17,83,0,0,40.0
17,84,800,1740,40.0
17,85,800,1740,40.0
17,86,0,0,40.0
17,87,800,1740,40.0
17,88,800,1740,40.0
17,89,0,0,40.0
17,90,0,0,40.0
18,0,800,1610,40.0
18,1,800,1610,40.0
18,2,800,1610,40.0
18,3,800,1610,40.0
18,4,800,1610,40.0
18,5,800,1610,40.0
18,6,0,0,40.0
18,7,0,0,40.0
18,8,800,1610,40.0
18,9,800,1610,40.0
18,10,800,1610,40.0
18,11,800,1610,40.0
18,12,0,0,40.0
18,13,0,0,40.0
18,14,0,0,40.0
18,15,800,1610,40.0
18,16,800,1610,40.0
18,17,800,1610,40.0
18,18,800,1610,40.0
18,19,800,1610,40.0
18,20,0,0,40.0
18,21,800,1610,40.0
18,22,800,1610,40.0
18,23,800,1610,40.0
18,24,800,1610,40.0
18,25,800,1610,40.0
18,26,0,0,40.0
18,27,0,0,40.0
18,28,800,1610,40.0
18,29,800,1610,40.0
18,30,800,1610,40.0
18,31,800,1610,40.0
18,32,800,1610,40.0
18,33,0,0,40.0
18,34,0,0,40.0
18,35,800,1610,40.0
18,36,800,1610,40.0
18,37,800,1610,40.0
18,38,800,1610,40.0
18,39,0,0,40.0
18,40,0,0,40.0
18,41,800,1610,40.0
18,42,800,1610,40.0
18,43,800,1610,40.0
18,44,800,1610,40.0
18,45,800,1610,40.0
18,46,0,0,40.0
18,47,800,1610,40.0
18,48,800,1610,40.0
18,49,800,1610,40.0
18,50,800,1610,40.0
18,51,800,1610,40.0
18,52,800,1610,40.0
18,53,800,1610,40.0
18,54,0,0,40.0
18,55,0,0,40.0
18,56,800,1610,40.0
18,57,800,1610,40.0
18,58,800,1610,40.0
18,59,800,1610,40.0
18,60,800,1610,40.0
18,61,0,0,40.0
18,62,0,0,40.0
18,63,800,1610,40.0
18,64,800,1610,40.0
18,65,800,1610,40.0
18,66,800,1610,40.0
18,67,800,1610,40.0
18,68,0,0,40.0
18,69,0,0,40.0
18,70,0,0,40.0
18,71,800,1610,40.0
18,72,800,1610,40.0
18,73,800,1610,40.0
18,74,800,1610,40.0
18,75,800,1610,40.0
18,76,0,0,40.0
18,77,800,1610,40.0
18,78,800,1610,40.0
18,79,800,1610,40.0
18,80,800,1610,40.0
18,81,800,1610,40.0
18,82,0,0,40.0
18,83,0,0,40.0
18,84,800,1610,40.0
18,85,800,1610,40.0
18,86,800,1610,40.0
18,87,800,1610,40.0
18,88,800,1610,40.0
18,89,0,0,40.0
18,90,0,0,40.0
19,0,800,1610,40.0
19,1,800,1610,40.0
19,2,800,1610,40.0
19,3,800,1610,40.0
19,4,0,0,40.0
19,5,0,0,40.0
19,6,800,1610,40.0
19,7,800,1610,40.0
19,8,800,1610,40.0
19,9,800,1610,40.0
19,10,800,1610,40.0
19,11,800,1610,40.0
19,12,0,0,40.0
19,13,0,0,40.0
19,14,0,0,40.0
19,15,800,1610,40.0
19,16,800,1610,40.0
19,17,800,1610,40.0
19,18,800,1610,40.0
19,19,800,1610,40.0
19,20,0,0,40.0
19,21,800,1610,40.0
19,22,800,1610,40.0
19,23,800,1610,40.0
19,24,800,1610,40.0
19,25,800,1610,40.0
19,26,0,0,40.0
19,27,0,0,40.0
19,28,800,1610,40.0
19,29,800,1610,40.0
19,30,800,1610,40.0
19,31,800,1610,40.0
19,32,800,1610,40.0
19,33,0,0,40.0
19,34,0,0,40.0
19,35,800,1610,40.0
19,36,800,1610,40.0
19,37,800,1610,40.0
19,38,800,1610,40.0
19,39,800,1610,40.0
19,40,0,0,40.0
19,41,0,0,40.0
19,42,800,1610,40.0
19,43,800,1610,40.0
19,44,800,1610,40.0
19,45,0,0,40.0
19,46,800,1610,40.0
19,47,800,1610,40.0
19,48,0,0,40.0
19,49,800,1610,40.0
19,50,800,1610,40.0
19,51,800,1610,40.0
19,52,800,1610,40.0
19,53,0,0,40.0
19,54,0,0,40.0
19,55,800,1610,40.0
19,56,800,1610,40.0
19,57,800,1610,40.0
19,58,800,1610,40.0
19,59,800,1610,40.0
19,60,800,1610,40.0
19,61,0,0,40.0
19,62,0,0,40.0
19,63,800,1610,40.0
19,64,800,1610,40.0
19,65,800,1610,40.0
19,66,800,1610,40.0
19,67,800,1610,40.0
19,68,0,0,40.0
19,69,0,0,40.0
19,70,0,0,40.0
19,71,800,1610,40.0
19,72,800,1610,40.0
19,73,800,1610,40.0
19,74,800,1610,40.0
19,75,800,1610,40.0
19,76,0,0,40.0
19,77,0,0,40.0
19,78,800,1610,40.0
19,79,800,1610,40.0
19,80,800,1610,40.0
19,81,800,1610,40.0
19,82,0,0,40.0
19,83,0,0,40.0
19,84,800,1610,40.0
19,85,800,1610,40.0
19,86,800,1610,40.0
19,87,800,1610,40.0
19,88,800,1610,40.0
19,89,0,0,40.0
19,90,0,0,40.0
20,0,0,0,40.0
20,1,800,1740,40.0
20,2,800,1740,40.0
20,3,800,1740,40.0
20,4,800,1740,40.0
20,5,0,0,40.0
20,6,0,0,40.0
20,7,800,1740,40.0
20,8,800,1740,40.0
20,9,800,1740,40.0
20,10,0,0,40.0
20,11,800,1740,40.0
20,12,0,0,40.0
20,13,0,0,40.0
20,14,0,0,40.0
20,15,0,0,40.0
20,16,800,1740,40.0
20,17,800,1740,40.0
20,18,800,1740,40.0
20,19,800,1740,40.0
20,20,0,0,40.0
20,21,800,1740,40.0
20,22,800,1740,40.0
20,23,800,1740,40.0
20,24,800,1740,40.0
20,25,0,0,40.0
20,26,0,0,40.0
20,27,0,0,40.0
20,28,800,1740,40.0
20,29,0,0,40.0
20,30,800,1740,40.0
20,31,800,1740,40.0
20,32,800,1740,40.0
20,33,0,0,40.0
20,34,0,0,40.0
20,35,800,1740,40.0
20,36,800,1740,40.0
20,37,800,1740,40.0
20,38,800,1740,40.0
20,39,0,0,40.0
20,40,0,0,40.0
20,41,0,0,40.0
20,42,800,1740,40.0
20,43,800,1740,40.0
20,44,0,0,40.0
20,45,0,0,40.0
20,46,800,1740,40.0
20,47,800,1740,40.0
20,48,0,0,40.0
20,49,0,0,40.0
20,50,800,1740,40.0
20,51,800,1740,40.0
20,52,800,1740,40.0
20,53,800,1740,40.0
20,54,0,0,40.0
20,55,0,0,40.0
20,56,800,1740,40.0
20,57,0,0,40.0
20,58,800,1740,40.0
20,59,800,1740,40.0
20,60,800,1740,40.0
20,61,0,0,40.0
20,62,0,0,40.0
20,63,800,1740,40.0
20,64,800,1740,40.0
20,65,800,1740,40.0
20,66,800,1740,40.0
20,67,0,0,40.0
20,68,0,0,40.0
20,69,800,1740,40.0
20,70,800,1740,40.0
20,71,800,1740,40.0
20,72,0,0,40.0
20,73,0,0,40.0
20,74,800,1740,40.0
20,75,800,1740,40.0
20,76,0,0,40.0
20,77,0,0,40.0
20,78,800,1740,40.0
20,79,800,1740,40.0
20,80,800,1740,40.0
20,81,0,0,40.0
20,82,0,0,40.0
20,83,800,1740,40.0
20,84,800,1740,40.0
20,85,800,1740,40.0
20,86,800,1740,40.0
20,87,800,1740,40.0
20,88,0,0,40.0
20,89,800,1740,40.0
20,90,0,0,40.0
21,0,800,1610,40.0
21,1,800,1610,40.0
21,2,800,1610,40.0
21,3,800,1610,40.0
21,4,800,1610,40.0
21,5,0,0,40.0
21,6,0,0,40.0
21,7,800,1610,40.0
21,8,800,1610,40.0
21,9,800,1610,40.0
21,10,800,1610,40.0
21,11,800,1610,40.0
21,12,0,0,40.0
21,13,0,0,40.0
21,14,0,0,40.0
21,15,800,1610,40.0
21,16,800,1610,40.0
21,17,800,1610,40.0
21,18,800,1610,40.0
21,19,800,1610,40.0
21,20,0,0,40.0
21,21,800,1610,40.0
21,22,800,1610,40.0
21,23,800,1610,40.0
21,24,800,1610,40.0
21,25,800,1610,40.0
21,26,0,0,40.0
21,27,0,0,40.0
21,28,800,1610,40.0
21,29,800,1610,40.0
21,30,800,1610,40.0
21,31,800,1610,40.0
21,32,800,1610,40.0
21,33,800,1610,40.0
21,34,0,0,40.0
21,35,0,0,40.0
21,36,800,1610,40.0
21,37,800,1610,40.0
21,38,800,1610,40.0
21,39,800,1610,40.0
21,40,0,0,40.0
21,41,0,0,40.0
21,42,800,1610,40.0
21,43,800,1610,40.0
21,44,800,1610,40.0
21,45,0,0,40.0
21,46,0,0,40.0
21,47,800,1610,40.0
21,48,800,1610,40.0
21,49,800,1610,40.0
21,50,800,1610,40.0
21,51,800,1610,40.0
21,52,800,1610,40.0
21,53,800,1610,40.0
21,54,0,0,40.0
21,55,0,0,40.0
21,56,800,1610,40.0
21,57,800,1610,40.0
21,58,800,1610,40.0
21,59,800,1610,40.0
21,60,800,1610,40.0
21,61,0,0,40.0
21,62,0,0,40.0
21,63,800,1610,40.0
21,64,800,1610,40.0
21,65,800,1610,40.0
21,66,800,1610,40.0
21,67,800,1610,40.0
21,68,0,0,40.0
21,69,0,0,40.0
21,70,0,0,40.0
21,71,800,1610,40.0
21,72,800,1610,40.0
21,73,800,1610,40.0
21,74,800,1610,40.0
21,75,800,1610,40.0
21,76,0,0,40.0
21,77,800,1610,40.0
21,78,800,1610,40.0
21,79,800,1610,40.0
21,80,800,1610,40.0
21,81,800,1610,40.0
21,82,0,0,40.0
21,83,0,0,40.0
21,84,800,1610,40.0
21,85,800,1610,40.0
21,86,800,1610,40.0
21,87,800,1610,40.0
21,88,0,0,40.0
21,89,0,0,40.0
21,90,800,1610,40.0
22,0,800,1610,40.0
22,1,800,1610,40.0
22,2,800,1610,40.0
22,3,800,1610,40.0
22,4,800,1610,40.0
22,5,0,0,40.0
22,6,0,0,40.0
22,7,800,1610,40.0
22,8,800,1610,40.0
22,9,800,1610,40.0
22,10,800,1610,40.0
22,11,800,1610,40.0
22,12,0,0,40.0
22,13,0,0,40.0
22,14,0,0,40.0
22,15,800,1610,40.0
22,16,800,1610,40.0
22,17,800,1610,40.0
22,18,0,0,40.0
22,19,800,1610,40.0
22,20,800,1610,40.0
22,21,800,1610,40.0
22,22,800,1610,40.0
22,23,800,1610,40.0
22,24,800,1610,40.0
22,25,800,1610,40.0
22,26,0,0,40.0
22,27,0,0,40.0
22,28,800,1610,40.0
22,29,800,1610,40.0
22,30,800,1610,40.0
22,31,800,1610,40.0
22,32,800,1610,40.0
22,33,0,0,40.0
22,34,0,0,40.0
22,35,800,1610,40.0
22,36,800,1610,40.0
22,37,800,1610,40.0
22,38,800,1610,40.0
22,39,800,1610,40.0
22,40,0,0,40.0
22,41,0,0,40.0
22,42,0,0,40.0
22,43,800,1610,40.0
22,44,800,1610,40.0
22,45,800,1610,40.0
22,46,800,1610,40.0
22,47,800,1610,40.0
22,48,0,0,40.0
22,49,800,1610,40.0
22,50,800,1610,40.0
22,51,800,1610,40.0
22,52,800,1610,40.0
22,53,800,1610,40.0
22,54,800,1610,40.0
22,55,0,0,40.0
22,56,0,0,40.0
22,57,800,1610,40.0
22,58,800,1610,40.0
22,59,800,1610,40.0
22,60,800,1610,40.0
22,61,0,0,40.0
22,62,0,0,40.0
22,63,800,1610,40.0
22,64,800,1610,40.0
22,65,800,1610,40.0
22,66,800,1610,40.0
22,67,800,1610,40.0
22,68,800,1610,40.0
22,69,0,0,40.0
22,70,0,0,40.0
22,71,800,1610,40.0
22,72,800,1610,40.0
22,73,0,0,40.0
22,74,800,1610,40.0
22,75,800,1610,40.0
22,76,0,0,40.0
22,77,800,1610,40.0
22,78,800,1610,40.0
22,79,800,1610,40.0
22,80,800,1610,40.0
22,81,800,1610,40.0
22,82,0,0,40.0
22,83,0,0,40.0
22,84,800,1610,40.0
22,85,800,1610,40.0
22,86,800,1610,40.0
22,87,800,1610,40.0
22,88,800,1610,40.0
22,89,0,0,40.0
22,90,0,0,40.0
23,0,800,1740,40.0
23,1,800,1740,40.0
23,2,0,0,40.0
23,3,800,1740,40.0
23,4,800,1740,40.0
23,5,0,0,40.0
23,6,0,0,40.0
23,7,800,1740,40.0
23,8,800,1740,40.0
23,9,800,1740,40.0
23,10,0,0,40.0
23,11,800,1740,40.0
23,12,0,0,40.0
23,13,0,0,40.0
23,14,0,0,40.0
23,15,0,0,40.0
23,16,800,1740,40.0
23,17,800,1740,40.0
23,18,800,1740,40.0
23,19,800,1740,40.0
23,20,0,0,40.0
23,21,800,1740,40.0
23,22,800,1740,40.0
23,23,800,1740,40.0
23,24,800,1740,40.0
23,25,0,0,40.0
23,26,0,0,40.0
23,27,800,1740,40.0
23,28,0,0,40.0
23,29,800,1740,40.0
23,30,800,1740,40.0
23,31,800,1740,40.0
23,32,0,0,40.0
23,33,0,0,40.0
23,34,800,1740,40.0
23,35,800,1740,40.0
23,36,800,1740,40.0
23,37,800,1740,40.0
23,38,0,0,40.0
23,39,800,1740,40.0
23,40,0,0,40.0
23,41,0,0,40.0
23,42,0,0,40.0
23,43,0,0,40.0
23,44,800,1740,40.0
23,45,800,1740,40.0
23,46,0,0,40.0
23,47,800,1740,40.0
23,48,800,1740,40.0
23,49,800,1740,40.0
23,50,800,1740,40.0
23,51,800,1740,40.0
23,52,800,1740,40.0
23,53,0,0,40.0
23,54,0,0,40.0
23,55,0,0,40.0
23,56,0,0,40.0
23,57,800,1740,40.0
23,58,800,1740,40.0
23,59,800,1740,40.0
23,60,800,1740,40.0
23,61,0,0,40.0
23,62,0,0,40.0
23,63,800,1740,40.0
23,64,800,1740,40.0
23,65,800,1740,40.0
23,66,0,0,40.0
23,67,800,1740,40.0
23,68,0,0,40.0
23,69,0,0,40.0
23,70,0,0,40.0
23,71,0,0,40.0
23,72,800,1740,40.0
23,73,800,1740,40.0
23,74,800,1740,40.0
23,75,800,1740,40.0
23,76,0,0,40.0
23,77,800,1740,40.0
23,78,800,1740,40.0
23,79,800,1740,40.0
23,80,0,0,40.0
23,81,800,1740,40.0
23,82,0,0,40.0
23,83,0,0,40.0
23,84,800,1740,40.0
23,85,800,1740,40.0
23,86,800,1740,40.0
23,87,800,1740,40.0
23,88,0,0,40.0
23,89,0,0,40.0
23,90,0,0,40.0
24,0,800,1610,40.0
24,1,800,1610,40.0
24,2,800,1610,40.0
24,3,800,1610,40.0
24,4,800,1610,40.0
24,5,0,0,40.0
24,6,0,0,40.0
24,7,800,1610,40.0
24,8,800,1610,40.0
24,9,800,1610,40.0
24,10,800,1610,40.0
24,11,800,1610,40.0
24,12,0,0,40.0
24,13,0,0,40.0
24,14,0,0,40.0
24,15,800,1610,40.0
24,16,800,1610,40.0
24,17,800,1610,40.0
24,18,800,1610,40.0
24,19,800,1610,40.0
24,20,0,0,40.0
24,21,800,1610,40.0
24,22,800,1610,40.0
24,23,800,1610,40.0
24,24,800,1610,40.0
24,25,0,0,40.0
24,26,800,1610,40.0
24,27,800,1610,40.0
24,28,0,0,40.0
24,29,800,1610,40.0
24,30,800,1610,40.0
24,31,800,1610,40.0
24,32,800,1610,40.0
24,33,0,0,40.0
24,34,0,0,40.0
24,35,800,1610,40.0
24,36,800,1610,40.0
24,37,800,1610,40.0
24,38,800,1610,40.0
24,39,800,1610,40.0
24,40,0,0,40.0
24,41,0,0,40.0
24,42,0,0,40.0
24,43,800,1610,40.0
24,44,800,1610,40.0
24,45,800,1610,40.0
24,46,800,1610,40.0
24,47,800,1610,40.0
24,48,0,0,40.0
24,49,800,1610,40.0
24,50,800,1610,40.0
24,51,800,1610,40.0
24,52,800,1610,40.0
24,53,800,1610,40.0
24,54,0,0,40.0
24,55,0,0,40.0
24,56,800,1610,40.0
24,57,800,1610,40.0
24,58,800,1610,40.0
24,59,800,1610,40.0
24,60,800,1610,40.0
24,61,0,0,40.0
24,62,0,0,40.0
24,63,800,1610,40.0
24,64,800,1610,40.0
24,65,800,1610,40.0
24,66,800,1610,40.0
24,67,800,1610,40.0
24,68,0,0,40.0
24,69,0,0,40.0
24,70,0,0,40.0
24,71,800,1610,40.0
24,72,800,1610,40.0
24,73,800,1610,40.0
24,74,800,1610,40.0
24,75,800,1610,40.0
24,76,0,0,40.0
24,77,0,0,40.0
24,78,800,1610,40.0
24,79,800,1610,40.0
24,80,800,1610,40.0
24,81,800,1610,40.0
24,82,0,0,40.0
24,83,0,0,40.0
24,84,800,1610,40.0
24,85,800,1610,40.0
24,86,800,1610,40.0
24,87,800,1610,40.0
24,88,800,1610,40.0
24,89,0,0,40.0
24,90,0,0,40.0
25,0,0,0,40.0
25,1,800,1740,40.0
25,2,800,1740,40.0
25,3,800,1740,40.0
25,4,800,1740,40.0
25,5,0,0,40.0
25,6,0,0,40.0
25,7,800,1740,40.0
25,8,800,1740,40.0
25,9,800,1740,40.0
25,10,0,0,40.0
25,11,800,1740,40.0
